Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Collection URL (product.metafields.custom.collection_url),enable_best_price (product.metafields.custom.enable_best_price),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / United States,Price / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,Video Src,Video Name,Variants,Battery Option Value,Battery Price
big-kids-construction-rc-dump-truck,Big Kid's Construction RC Dump Truck [1:48],"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p><img src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/bigkids2.png?v=1623689766"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/bigkids2.png?v=1623689766"">Get your construction project started with this Trendtimes Big Kid's Construction 1:48 RC Dump Truck. This RC construction dump truck is made with a durable polymer construction and features full function controls that allow you to drive this RC truck in all directions. The construction scene has never been this fun with LED lights to brighten up the area. This vehicle looks like a real construction truck and was made with great attention to detail. Just pop in 2 AA batteries for the transmitter and 3 AA batteries for the vehicle and you're ready to go. Get this awesome Trendtimes Big Kid's Construction 1:48 RC Dump Truck today!</p>
<video autoplay=""autoplay"" muted="""" loop=""loop"" playsinline="""" width=""100%"" src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/Untitled_Project_68.mp4?v=1637326358""></video>
<p><strong>Features:</strong></p>
<ul>
<li>Electric Powered</li>
<li>Durable Polymer Construction</li>
<li>Looks Like The Real Thing</li>
<li>LED Lights</li>
<li>All Rubber Tires</li>
<li>Ready To Run</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Trendtimes Big Kid's Construction 1:48 RC Dump Truck</li>
<li>27MHz Transmitter</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>Length: 8.50 Inches</li>
<li>Width: 2 Inches</li>
<li>Height: 3 Inches</li>
<li>Weight: 0.4 Lbs</li>
</ul>
<p><strong>Battery Requirements:</strong></p>
<ul>
<li>Vehicle: 3 AA Batteries <strong>(Not Included)&nbsp;</strong>
</li>
<li>Transmitter: 2 AA Batteries <strong>(Not Included)</strong>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Big Kid's Construction RC Dump Truck ...,,,True,Battery,None,,,,,ZX-34498,3.63,shopify,10,deny,manual,14.2,25,True,True,,https://hobbytron.com/cdn/shop/products/3807819-2624722_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,14.95,True,True,,,,,,,active,,,"{'id': 39345438031975, 'title': 'Default Title', 'option1': 'None', 'option2': None, 'option3': None, 'sku': 'ZX-34498', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': ""Big Kid's Construction RC Dump Truck [1:48]"", 'public_title': None, 'options': ['Default Title'], 'price': 1495, 'weight': 363, 'compare_at_price': 2500, 'inventory_management': 'shopify', 'barcode': '813023014981', 'requires_selling_plan': False, 'selling_plan_allocations': []}",AA Batteries 8Pack,9.95
big-kids-construction-rc-dump-truck,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/Untitledsss-1_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
big-kids-construction-rc-dump-truck,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/34498_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
big-kids-construction-rc-dump-truck,,,,,,,,,AA Batteries 8Pack,,,,,ZX-34498-B,3.63,shopify,10,deny,manual,14.3,25,True,True,,,,,,,,,,,,,,,,,,,,,,,,lb,,15.05,,,,,,,,,,,,"{'id': 39345438031975, 'title': 'Default Title', 'option1': 'AA Batteries 8Pack', 'option2': None, 'option3': None, 'sku': 'ZX-34498-B', 'requires_shipping': True, 'taxable': True, 'available': True, 'name': ""Big Kid's Construction RC Dump Truck [1:48]"", 'public_title': None, 'options': ['Default Title'], 'price': 1504.95, 'weight': 363, 'compare_at_price': 2500, 'inventory_management': 'shopify', 'barcode': '813023014981', 'requires_selling_plan': False, 'selling_plan_allocations': [], 'featured_image': None, 'featured_media': None}",AA Batteries 8Pack,9.95
ford-f-150-raptor-police-pursuit-rc-monster-truck-double-pack,Ford F-150 Raptor + Police Pursuit RC Monster Truck [Double Pack] [1:24],"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p><img src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/ford_soon.png?v=1623425331"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/ford_soon.png?v=1623425331"">Have your friends over to play cops and robbers with this Trendtimes Ford F-150 SVT Raptor Police Pursuit 1:24 RTR Electric RC Monster Truck Double Pack. Created by Trendtimes, and officially licensed by Ford, these SVT Raptor trucks have all terrain rubber tires that make it perfect for off-roading. You can set up races or car chases with your friends and family to see who'll win and escape from the police truck. It also features a detailed paint job, police lighting, and a full function radio control which will let you conquer any path with ease! All you need to get started is 3 AA batteries for the RC truck, and 2 AA batteries for the transmitter. So what are you waiting for? Get the Trendtimes Ford F-150 SVT Raptor Police Pursuit 1:24 RTR Electric RC Monster Truck Double Pack and have a blast today!</p>
<p><strong>Features:</strong></p>
<ul>
<li>Electric Powered RC</li>
<li>All Terrain Monster Truck</li>
<li>Ready To Run with no Assembly Required</li>
<li>Officially Licensed Ford F-150 SVT Raptor 1:24 Scale Replica</li>
<li>Full Function Radio Control</li>
<li>Extreme Design and Detail</li>
<li>Rubber Tires</li>
<li>Durable Casing</li>
<li>High Gloss Finish</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Ford F-150 SVT Raptor Police Pursuit 1:24 RTR Electric RC Monster Truck Double Pack</li>
<li>2 Radio Transmitter</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>Length: 7 Inches</li>
<li>Width: 4.5 Inches</li>
<li>Height: 4.5 Inches</li>
</ul>
<p><strong>Battery Requirements:&nbsp;</strong></p>
<ul>
<li>Vehicle: 3 AA Batteries <strong>(Not Included)</strong>
</li>
<li>Transmitter: 2 AA Batteries <strong>(Not Included)</strong>
</li>
</ul>
<p><strong><img alt="""" src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/ford_icons.png?v=1623425347""></strong></p>
                      </div></div>
            </div>",Hobbytron,Home > All > Ford F-150 Raptor + Police Pursuit RC...,,,True,Battery,None,,,,,ZX-33078,9.53,shopify,10,deny,manual,18.95,40,True,True,,https://hobbytron.com/cdn/shop/products/FDV_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,19.95,True,True,,,,,,,active,,,"{'id': 39325964796007, 'title': 'Default Title', 'option1': 'None', 'option2': None, 'option3': None, 'sku': 'ZX-33078', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Ford F-150 Raptor + Police Pursuit RC Monster Truck [Double Pack] [1:24]', 'public_title': None, 'options': ['Default Title'], 'price': 1995, 'weight': 953, 'compare_at_price': 4000, 'inventory_management': 'shopify', 'barcode': '813023010785', 'requires_selling_plan': False, 'selling_plan_allocations': []}",AA Batteries 8Pack,9.95
ford-f-150-raptor-police-pursuit-rc-monster-truck-double-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/Police1-24CAR_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
ford-f-150-raptor-police-pursuit-rc-monster-truck-double-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/33078_2_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
ford-f-150-raptor-police-pursuit-rc-monster-truck-double-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/33078_3_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
ford-f-150-raptor-police-pursuit-rc-monster-truck-double-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/ZX-33078-High-Resolution-Image-6_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
ford-f-150-raptor-police-pursuit-rc-monster-truck-double-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/33078_4_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
ford-f-150-raptor-police-pursuit-rc-monster-truck-double-pack,,,,,,,,,AA Batteries 8Pack,,,,,ZX-33078-B,9.53,shopify,10,deny,manual,19.05,40,True,True,,,,,,,,,,,,,,,,,,,,,,,,lb,,20.05,,,,,,,,,,,,"{'id': 39325964796007, 'title': 'Default Title', 'option1': 'AA Batteries 8Pack', 'option2': None, 'option3': None, 'sku': 'ZX-33078-B', 'requires_shipping': True, 'taxable': True, 'available': True, 'name': 'Ford F-150 Raptor + Police Pursuit RC Monster Truck [Double Pack] [1:24]', 'public_title': None, 'options': ['Default Title'], 'price': 2004.95, 'weight': 953, 'compare_at_price': 4000, 'inventory_management': 'shopify', 'barcode': '813023010785', 'requires_selling_plan': False, 'selling_plan_allocations': [], 'featured_image': None, 'featured_media': None}",AA Batteries 8Pack,9.95
world-tech-toys-smart-bot-auto-function-teaching-robot,Smart Bot Teaching Robot,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Get ready to have a blast with this Trendtimes Smart Bot Auto Function Teaching Robot. The awesome robot features LED lights that flash in the hands and eyes, a futuristic design with a white and green body color scheme. The Smart Bot comes with a protective shield as well as a spring loaded blaster with a launching missile that you launch by pulling the lever. This Smart Bot is fully automatic, it walks, twists and rotates all on its own. Let this Trendtimes Smart Bot Auto Function Teaching Robot run wild. Get yours today!</p>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0wnlyERhDeQ?rel=0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<p><strong>Features:</strong></p>
<ul>
<li>Electric Powered</li>
<li>Durable Polymer Construction</li>
<li>Flashing LED Lights</li>
<li>Ages 6+</li>
<li>Spring Loaded Blaster with Launching Missile</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Trendtimes Smart Bot Auto Function Teaching Robot</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>Length: 7.50 Inches</li>
<li>Width: 7.25 Inches</li>
<li>Height: 8.75 Inches</li>
</ul>
<p><strong>Battery Requirements:</strong></p>
<ul>
<li>Robot: 3<meta charset=""UTF-8"">
<span data-mce-fragment=""1""> AA Batteries</span> <strong>(Not Included)</strong>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Smart Bot Teaching Robot,,,True,,,,,,,ZX-33342,4.54,shopify,10,deny,manual,12.3,25,True,True,,https://hobbytron.com/cdn/shop/products/ZX-33342-Smart-Bot-Robot-High-Resolution-4_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,12.95,True,True,,,,,,,active,https://www.youtube.com/embed/0wnlyERhDeQ?rel=0,,"{'id': 33072583147623, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-33342', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Smart Bot Teaching Robot', 'public_title': None, 'options': ['Default Title'], 'price': 1295, 'weight': 454, 'compare_at_price': 2500, 'inventory_management': 'shopify', 'barcode': '813023013427', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
world-tech-toys-smart-bot-auto-function-teaching-robot,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/33342_7_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-tech-toys-smart-bot-auto-function-teaching-robot,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/33342_2_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmnt-michelangelo-heli-ball,TMNT Michelangelo Heli Ball,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Introducing the Nickelodeon Teenage Mutant Ninja Turtles Michelangelo IR UFO Motion Sensing Helicopter! Featuring a coaxial rotor system for precise movement and increased stability when hovering. The UFO Ball Helicopters body is also constructed with a durable material making it strong yet lightweight so you don't have to worry about breaking anything when it lands a bit too rough. Using infrared motion sensitive technology, the UFO ball will detect nearby objects and is programmed to move away from them. Simply turn on and launch to get started, holding your hand underneath it will keep it hovering up in the air. When done flying you can try and grab it but you can also use any IR remote control to shut down and recover safely, it's that easy! A must have for fans of helicopters, get the Nickelodeon Teenage Mutant Ninja Turtles Michelangelo IR UFO Motion Sensing Helicopter today!</p>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/b2oClLaOw6M?rel=0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<ul>
<li>Officially Licensed by Nickelodeon</li>
<li>Electric Powered</li>
<li>Durable Constructed Material</li>
<li>Easy to Fly</li>
<li>Master Hand / Eye Coordination</li>
<li>Advanced Infrared Hover Sensor Technology</li>
<li>Battery Charges with USB Charger</li>
<li>
<p class=""p1"">For kids ages 6 and up</p>
</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Nickelodeon Teenage Mutant Ninja Turtles Michelangelo IR UFO Motion Sensing Helicopter</li>
<li>USB Charger</li>
<li>2 Spare Rotors</li>
<li>Instruction Manual</li>
</ul>
<p>&nbsp;</p>
                      </div></div>
            </div>",Hobbytron,Home > All > TMNT Michelangelo Heli Ball,,"heilbal, heilball, heillball, helibal, heliball, heliblall, helli, helliball, nick, nickelodeon, ninja, ninja turtles, ninjaturtles, Teenage Mutant Ninja Turtles, turles, turtle",True,,,,,,,ZX-34545,1.36,shopify,10,deny,manual,9.45,20,True,True,,https://hobbytron.com/cdn/shop/files/orangeball_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,9.95,True,True,,,,,,,active,https://www.youtube.com/embed/b2oClLaOw6M?rel=0,,"{'id': 39484338798695, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-34545', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'TMNT Michelangelo Heli Ball', 'public_title': None, 'options': ['Default Title'], 'price': 995, 'weight': 136, 'compare_at_price': 2000, 'inventory_management': 'shopify', 'barcode': '00813023025451', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
tmnt-michelangelo-heli-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/ninjaorange_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmnt-michelangelo-heli-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/06_e922d46e-5f60-4bd1-8193-8d281a83ba73_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmnt-michelangelo-heli-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/02_719e2cb2-dff0-44b3-9b3f-7c0b4e0e201b_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmnt-michelangelo-heli-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/03_a15cbc90-4a0b-4b91-9ac0-b168a64c9a3b_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmnt-michelangelo-heli-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/04_c4604ea0-9ab6-4b38-be70-8239c0c4c9a3_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-5ch-nano-hercules-glow-in-the-dark-ir-unbreakable-gyro-helicopter,"3.5CH Nano Hercules ""Glow in the Dark"" IR UNBREAKABLE Gyro Helicopter","<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Introducing the Glow in the Dark Nano Hercules Unbreakable 3.5CH RC Helicopter! This RC helicopter has a super strong polymer frame which lets it hold up to 200 pounds of force and comes with the greatest advancement in Helicopter Technology, a Gyro! No more crashing, no more replacing parts, the GYRO has changed the Helicopter industry completely, making this RC Helicopter super easy to fly. Controlling the Nano Hercules is a breeze. It can go forward, backward, up, down, left, right and hover. This product is ready to fly, there is no assembly required. Just put in 6 AA batteries into the transmitter and charge the helicopter's rechargeable battery with the integrated charging cable on the transmitter and you are good to go! Be the coolest kid on the block by getting the Glow in The Dark Nano Hercules Unbreakable 3.5CH RC Helicopter!</p>

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/B7HYqeSM_5c?rel=0"" si=""JUZ0ZiomM_vUiLXr&quot;"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>

<p><strong>Features:</strong></p>
<ul>
<li>Electric Powered</li>
<li>Super Strong Polymer Body</li>
<li>Body Can Take Up To 200 Pounds Of Force</li>
<li>LED Lights</li>
<li>3.5 Channel Radio Control</li>
<li>Built In Gyroscope For Maximum Stability</li>
<li>Integrated Charging Cable On Transmitter</li>
<li>Coaxial Rotor</li>
<li>Single Rear Rotor</li>
<li>Easy To Fly</li>
<li>100% Ready To Fly</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Glow in The Dark Nano Hercules Unbreakable 3.5CH RC Helicopter</li>
<li>3.5 Channel Radio Transmitter</li>
<li>USB Charging Cord</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>Length: 9.5 Inches</li>
<li>Height: 5 Inches</li>
<li>Rotor Diameter: 7 Inches</li>
</ul>
<p><strong>Battery Requirements:</strong></p>
<ul>
<li>Vehicle: Internal Rechargeable Battery�<strong>(Included)</strong>
</li>
<li>Transmitter: 6 AA Alkaline Batteries�<strong>(Not Included)</strong>
</li>
</ul>
<p><strong>Product Manual:</strong></p>
<ul>
<li><a href=""/manuals/ZX-35939.pdf"">Download</a></li>
</ul>
<br>
<p><img src=""https://images.hobbytron.com/ZX-34823-lg-a.jpg"" width=""820"" id=""bottom_gallery"" class=""bottom_gallery"" alt=""RC Helicopter""></p>
                      </div></div>
            </div>",Hobbytron,"Home > All > 3.5CH Nano Hercules ""Glow in the Dark...",,"flying, newin",True,Battery,None,,,,,ZX-34823,13.61,shopify,10,deny,manual,33.2,70,True,True,,https://hobbytron.com/cdn/shop/files/11_52d1ed18-1819-4256-8471-afca4533aade_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,34.95,True,True,,,,,,,active,https://www.youtube.com/embed/B7HYqeSM_5c?rel=0,,"{'id': 39465340797031, 'title': 'Default Title', 'option1': 'None', 'option2': None, 'option3': None, 'sku': 'ZX-34823', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': '3.5CH Nano Hercules ""Glow in the Dark"" IR UNBREAKABLE Gyro Helicopter', 'public_title': None, 'options': ['Default Title'], 'price': 3495, 'weight': 1361, 'compare_at_price': 7000, 'inventory_management': 'shopify', 'barcode': '813023018231', 'requires_selling_plan': False, 'selling_plan_allocations': []}",AA Batteries 8Pack,9.95
3-5ch-nano-hercules-glow-in-the-dark-ir-unbreakable-gyro-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/ZX-34823-Banner_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
